id,parent_id,level,name,region,tikId,city,lat,lon
7855,75,3,ВД № 210777,Закарпатська область,68,,48.61950347,22.29025662
7856,75,3,ВД № 210778,Закарпатська область,68,,48.62025464,22.29339212
7857,75,3,ВД № 210779,Закарпатська область,68,,48.63697371,22.30550766
7858,75,3,ВД № 210780,Закарпатська область,68,,48.60154717,22.28637815
7859,75,3,ВД № 210781,Закарпатська область,68,,48.63813644,22.281153200000002
7860,75,3,ВД № 210782,Закарпатська область,68,,48.5982006,22.31172502
7861,75,3,ВД № 210783,Закарпатська область,68,,48.62545716,22.29053557
7862,75,3,ВД № 210802,Закарпатська область,68,,48.43161347,22.19968088
7863,75,3,ВД № 210803,Закарпатська область,68,,48.43104778,22.20660306
7864,75,3,ВД № 210804,Закарпатська область,68,,48.42957166,22.21008191
7865,75,3,ВД № 210810,Закарпатська область,68,,48.60245286,22.23089933
7866,76,3,ВД № 210003,Закарпатська область,69,,48.31702181,22.40662969
7867,76,3,ВД № 210004,Закарпатська область,69,,48.36392608,22.39962248
7868,76,3,ВД № 210005,Закарпатська область,69,,48.31112454,22.36250117
7869,76,3,ВД № 210012,Закарпатська область,69,,48.24798225,22.57511847
7870,76,3,ВД № 210013,Закарпатська область,69,,48.273045399999994,22.57888349
7871,76,3,ВД № 210015,Закарпатська область,69,,48.31578977,22.63669044
7872,76,3,ВД № 210017,Закарпатська область,69,,48.3130064,22.58244578
7873,76,3,ВД № 210019,Закарпатська область,69,,48.27709974,22.47234985
7874,76,3,ВД № 210021,Закарпатська область,69,,48.25609174,22.45496763
7875,76,3,ВД № 210029,Закарпатська область,69,,48.2700375,22.42725565
7876,76,3,ВД № 210030,Закарпатська область,69,,48.27696551,22.37768114
7877,76,3,ВД № 210031,Закарпатська область,69,,48.32640669,22.48710176
7878,76,3,ВД № 210032,Закарпатська область,69,,48.359203799999996,22.37029914
7879,76,3,ВД № 210035,Закарпатська область,69,,48.29100393,22.43336007
7880,76,3,ВД № 210172,Закарпатська область,69,,48.32447656,22.99745402
7881,76,3,ВД № 210173,Закарпатська область,69,,48.48334845,23.26994039
7882,76,3,ВД № 210174,Закарпатська область,69,,48.43433611,23.25205974
7883,76,3,ВД № 210175,Закарпатська область,69,,48.44362399,23.25194297
7884,76,3,ВД № 210176,Закарпатська область,69,,48.40835519,23.27038332
7885,76,3,ВД № 210177,Закарпатська область,69,,48.42477399,23.29830421
7886,76,3,ВД № 210178,Закарпатська область,69,,48.36020886,23.28908436
7887,76,3,ВД № 210179,Закарпатська область,69,,48.36628879,23.28000372
7888,76,3,ВД № 210180,Закарпатська область,69,,48.36754944,23.27315109
7889,76,3,ВД № 210203,Закарпатська область,69,,48.40162826,22.94224597
7890,76,3,ВД № 210204,Закарпатська область,69,,48.38267208,22.96144239
7891,76,3,ВД № 210205,Закарпатська область,69,,48.429201500000005,22.93595123
7892,76,3,ВД № 210206,Закарпатська область,69,,48.44546364,22.9641602
7893,76,3,ВД № 210207,Закарпатська область,69,,48.42734787,22.96793508
7894,76,3,ВД № 210208,Закарпатська область,69,,48.4112414,22.99925989
7895,76,3,ВД № 210209,Закарпатська область,69,,48.41568333,23.01111957
7896,76,3,ВД № 210210,Закарпатська область,69,,48.39624642,23.02322196
7897,76,3,ВД № 210211,Закарпатська область,69,,48.43152268,23.00510546
7898,76,3,ВД № 210212,Закарпатська область,69,,48.427122499999996,22.98447482
7899,76,3,ВД № 210223,Закарпатська область,69,,48.30934465,22.95609644
7900,76,3,ВД № 210224,Закарпатська область,69,,48.32166564,22.91095302
7901,76,3,ВД № 210225,Закарпатська область,69,,48.33492055,22.94865931
7902,76,3,ВД № 210226,Закарпатська область,69,,48.30915506,22.87419048
7903,76,3,ВД № 210227,Закарпатська область,69,,48.35262887,22.8978736
7904,76,3,ВД № 210228,Закарпатська область,69,,48.37034619,22.90603186
7905,76,3,ВД № 210303,Закарпатська область,69,,48.4185862,22.58211797
7906,76,3,ВД № 210304,Закарпатська область,69,,48.41372020000001,22.54664129
7907,76,3,ВД № 210305,Закарпатська область,69,,48.41532782,22.57288849
7908,76,3,ВД № 210306,Закарпатська область,69,,48.42284292,22.531639600000002
7909,76,3,ВД № 210307,Закарпатська область,69,,48.37464927,22.56341901
7910,76,3,ВД № 210308,Закарпатська область,69,,48.36689056,22.5775171
7911,76,3,ВД № 210309,Закарпатська область,69,,48.3342078,22.68753897
7912,76,3,ВД № 210310,Закарпатська область,69,,48.35568013,22.60526394
7913,76,3,ВД № 210311,Закарпатська область,69,,48.49319617,22.64708282
7914,76,3,ВД № 210312,Закарпатська область,69,,48.39182343,22.90598652
7915,76,3,ВД № 210313,Закарпатська область,69,,48.35888444,22.84989096
7916,76,3,ВД № 210314,Закарпатська область,69,,48.4846024,22.51531695
7917,76,3,ВД № 210315,Закарпатська область,69,,48.47278709,22.46503402
7918,76,3,ВД № 210316,Закарпатська область,69,,48.46223119,22.41552684
7919,76,3,ВД № 210317,Закарпатська область,69,,48.47136535,22.51319759
7920,76,3,ВД № 210318,Закарпатська область,69,,48.38318867,22.8341631
7921,76,3,ВД № 210319,Закарпатська область,69,,48.47137939,22.64662644
7922,76,3,ВД № 210320,Закарпатська область,69,,48.45645185,22.63693023
7923,76,3,ВД № 210321,Закарпатська область,69,,48.46729326,22.66412248
7924,76,3,ВД № 210322,Закарпатська область,69,,48.51922179,22.59738658
7925,76,3,ВД № 210323,Закарпатська область,69,,48.55018618,22.60448105
7926,76,3,ВД № 210324,Закарпатська область,69,,48.54501822,22.56615536
7927,76,3,ВД № 210325,Закарпатська область,69,,48.56135245,22.58860231
7928,76,3,ВД № 210326,Закарпатська область,69,,48.41939838,22.64635437
7929,76,3,ВД № 210327,Закарпатська область,69,,48.54098538,22.64051783
7930,76,3,ВД № 210328,Закарпатська область,69,,48.56942493,22.64111629
7931,76,3,ВД № 210329,Закарпатська область,69,,48.58391941,22.64046469
7932,76,3,ВД № 210330,Закарпатська область,69,,48.562676,22.66871839
7933,76,3,ВД № 210332,Закарпатська область,69,,48.40437579,22.81183757
7934,76,3,ВД № 210333,Закарпатська область,69,,48.41611343,22.79648374
7935,76,3,ВД № 210334,Закарпатська область,69,,48.50041291,22.67154278
7936,76,3,ВД № 210335,Закарпатська область,69,,48.32879049,22.80063895
7937,76,3,ВД № 210336,Закарпатська область,69,,48.33907461,22.77215921
7938,76,3,ВД № 210337,Закарпатська область,69,,48.43930191,22.6208221
7939,76,3,ВД № 210338,Закарпатська область,69,,48.44526687,22.62752195
7940,76,3,ВД № 210339,Закарпатська область,69,,48.36244421,22.65747565
7941,76,3,ВД № 210343,Закарпатська область,69,,48.414004600000005,22.68910579
7942,76,3,ВД № 210344,Закарпатська область,69,,48.36500449,22.80248637
7943,76,3,ВД № 210345,Закарпатська область,69,,48.62241993,22.72052774
7944,76,3,ВД № 210347,Закарпатська область,69,,48.63396229999999,22.69646547
7945,76,3,ВД № 210348,Закарпатська область,69,,48.61024064,22.69992314
7946,76,3,ВД № 210349,Закарпатська область,69,,48.59428655,22.68266965
7947,76,3,ВД № 210350,Закарпатська область,69,,48.46408415,22.59582032
7948,76,3,ВД № 210351,Закарпатська область,69,,48.47207553,22.582418399999998
7949,76,3,ВД № 210352,Закарпатська область,69,,48.48429144,22.57858525
7950,76,3,ВД № 210353,Закарпатська область,69,,48.47440064,22.61683136
7951,76,3,ВД № 210354,Закарпатська область,69,,48.48658508,22.61463451
7952,76,3,ВД № 210355,Закарпатська область,69,,48.36317809,22.45177694
7953,76,3,ВД № 210356,Закарпатська область,69,,48.36384708,22.49276811
7954,76,3,ВД № 210357,Закарпатська область,69,,48.41793221,22.85276642
7955,76,3,ВД № 210358,Закарпатська область,69,,48.39950837,22.87774319
7956,76,3,ВД № 210359,Закарпатська область,69,,48.38772439,22.52039439
7957,76,3,ВД № 210360,Закарпатська область,69,,48.38580523,22.52180203
7958,76,3,ВД № 210361,Закарпатська область,69,,48.36341443,22.74267458
7959,76,3,ВД № 210362,Закарпатська область,69,,48.40232822,22.45456833
7960,76,3,ВД № 210363,Закарпатська область,69,,48.39230505,22.71324949
7961,76,3,ВД № 210364,Закарпатська область,69,,48.38721239,22.86027662
7962,76,3,ВД № 210365,Закарпатська область,69,,48.40121226,22.8536126
7963,76,3,ВД № 210677,Закарпатська область,69,,48.45499318,22.71582395
7964,76,3,ВД № 210678,Закарпатська область,69,,48.45152184,22.70190848
7965,76,3,ВД № 210679,Закарпатська область,69,,48.4506364,22.71496148
7966,76,3,ВД № 210680,Закарпатська область,69,,48.45302417,22.70337253
7967,76,3,ВД № 210681,Закарпатська область,69,,48.45418137,22.70471788
7968,76,3,ВД № 210682,Закарпатська область,69,,48.45127545,22.71459481
7969,76,3,ВД № 210683,Закарпатська область,69,,48.44659537,22.712691500000002
7970,76,3,ВД № 210684,Закарпатська область,69,,48.44641508,22.7170282
7971,76,3,ВД № 210685,Закарпатська область,69,,48.44141613,22.7195031
7972,76,3,ВД № 210686,Закарпатська область,69,,48.43944447,22.72368648
7973,76,3,ВД № 210687,Закарпатська область,69,,48.44205061,22.72411213
7974,76,3,ВД № 210688,Закарпатська область,69,,48.44702923,22.73393309
7975,76,3,ВД № 210689,Закарпатська область,69,,48.45101244,22.74400076
7976,76,3,ВД № 210690,Закарпатська область,69,,48.45365255,22.75252963
7977,76,3,ВД № 210691,Закарпатська область,69,,48.44818764,22.751259899999997
7978,76,3,ВД № 210692,Закарпатська область,69,,48.44591668,22.75157014
7979,76,3,ВД № 210693,Закарпатська область,69,,48.43661832,22.73894089
7980,76,3,ВД № 210694,Закарпатська область,69,,48.433123200000004,22.74024106
7981,76,3,ВД № 210695,Закарпатська область,69,,48.41747898,22.730974399999997
7982,76,3,ВД № 210696,Закарпатська область,69,,48.43073196,22.73313816
7983,76,3,ВД № 210697,Закарпатська область,69,,48.43715288,22.73013313
7984,76,3,ВД № 210698,Закарпатська область,69,,48.43352059,22.71911524
7985,76,3,ВД № 210699,Закарпатська область,69,,48.43851064,22.72028856
7986,76,3,ВД № 210700,Закарпатська область,69,,48.43620661,22.71682661
7987,76,3,ВД № 210701,Закарпатська область,69,,48.43101924,22.71915711
7988,76,3,ВД № 210702,Закарпатська область,69,,48.43356782,22.70228532
7989,76,3,ВД № 210703,Закарпатська область,69,,48.43474409,22.70237918
7990,76,3,ВД № 210704,Закарпатська область,69,,48.43969615,22.71276038
7991,76,3,ВД № 210705,Закарпатська область,69,,48.43919961,22.70138717
7992,76,3,ВД № 210706,Закарпатська область,69,,48.44205708,22.69481137
7993,76,3,ВД № 210707,Закарпатська область,69,,48.44091124,22.70216369
7994,76,3,ВД № 210708,Закарпатська область,69,,48.42985389,22.67997577
7995,76,3,ВД № 210709,Закарпатська область,69,,48.43429306,22.68650039
7996,76,3,ВД № 210710,Закарпатська область,69,,48.43212064,22.7099574
7997,76,3,ВД № 210711,Закарпатська область,69,,48.39025487,22.72442358
7998,76,3,ВД № 210712,Закарпатська область,69,,48.44193497,22.72740841
7999,77,3,ВД № 210037,Закарпатська область,70,,48.79780957,22.63211753
8000,77,3,ВД № 210038,Закарпатська область,70,,48.82553308,22.67442421
8001,77,3,ВД № 210039,Закарпатська область,70,,48.85344466,22.60300687
8002,77,3,ВД № 210040,Закарпатська область,70,,48.82878179,22.46645507
8003,77,3,ВД № 210041,Закарпатська область,70,,48.8569598,22.4019803
8004,77,3,ВД № 210042,Закарпатська область,70,,48.85811894,22.44332186
8005,77,3,ВД № 210043,Закарпатська область,70,,48.88845211,22.45299092
8006,77,3,ВД № 210044,Закарпатська область,70,,48.89396541,22.46117864
8007,77,3,ВД № 210045,Закарпатська область,70,,48.90170558,22.46567753
8008,77,3,ВД № 210046,Закарпатська область,70,,48.89880242,22.52786399
8009,77,3,ВД № 210047,Закарпатська область,70,,48.86280579,22.5091493
8010,77,3,ВД № 210048,Закарпатська область,70,,48.85618972,22.54981561
8011,77,3,ВД № 210049,Закарпатська область,70,,48.87905072,22.52908945
8012,77,3,ВД № 210050,Закарпатська область,70,,48.92956245,22.46067529
8013,77,3,ВД № 210051,Закарпатська область,70,,48.91460192,22.4643253
8014,77,3,ВД № 210052,Закарпатська область,70,,48.95332978,22.52280823
8015,77,3,ВД № 210053,Закарпатська область,70,,48.97027077,22.5493208
8016,77,3,ВД № 210054,Закарпатська область,70,,48.95960978,22.48721618
8017,77,3,ВД № 210055,Закарпатська область,70,,48.97319715,22.51428847
8018,77,3,ВД № 210056,Закарпатська область,70,,48.94177419,22.58403481
8019,77,3,ВД № 210057,Закарпатська область,70,,48.93792349,22.62471162
8020,77,3,ВД № 210058,Закарпатська область,70,,48.94427032,22.68635502
8021,77,3,ВД № 210059,Закарпатська область,70,,48.93651517,22.70980676
8022,77,3,ВД № 210060,Закарпатська область,70,,48.90401026,22.76631356
8023,77,3,ВД № 210061,Закарпатська область,70,,48.90014101,22.77016123
8024,77,3,ВД № 210062,Закарпатська область,70,,48.98999195,22.63380243
8025,77,3,ВД № 210063,Закарпатська область,70,,49.01004315,22.66066981
8026,77,3,ВД № 210064,Закарпатська область,70,,49.01633099,22.61941303
8027,77,3,ВД № 210065,Закарпатська область,70,,49.02841707,22.59189284
8028,77,3,ВД № 210066,Закарпатська область,70,,48.99268761,22.69922613
8029,77,3,ВД № 210067,Закарпатська область,70,,49.03034093,22.71946815
8030,77,3,ВД № 210068,Закарпатська область,70,,48.98311221,22.77322359
8031,77,3,ВД № 210069,Закарпатська область,70,,48.97780396,22.80501349
8032,77,3,ВД № 210070,Закарпатська область,70,,48.99666181,22.82588691
8033,77,3,ВД № 210071,Закарпатська область,70,,49.01313638,22.77377694
8034,77,3,ВД № 210072,Закарпатська область,70,,48.95206193,22.791516100000003
8035,77,3,ВД № 210073,Закарпатська область,70,,48.91313736,22.83343219
8036,77,3,ВД № 210074,Закарпатська область,70,,48.93618199,22.85338012
8037,77,3,ВД № 210075,Закарпатська область,70,,48.98622244,22.86620553
8038,77,3,ВД № 210141,Закарпатська область,70,,48.71419605,23.19033062
8039,77,3,ВД № 210142,Закарпатська область,70,,48.71457956,23.1876064
8040,77,3,ВД № 210143,Закарпатська область,70,,48.71524675,23.18446576
8041,77,3,ВД № 210144,Закарпатська область,70,,48.73091829,23.20780237
8042,77,3,ВД № 210145,Закарпатська область,70,,48.70793577,23.24495894
8043,77,3,ВД № 210146,Закарпатська область,70,,48.7325636,23.26480447
8044,77,3,ВД № 210147,Закарпатська область,70,,48.74586709,23.14084267
8045,77,3,ВД № 210148,Закарпатська область,70,,48.76579236,23.16658347
8046,77,3,ВД № 210149,Закарпатська область,70,,48.76933138,23.09828056
8047,77,3,ВД № 210150,Закарпатська область,70,,48.76004086,23.06742013
8048,77,3,ВД № 210151,Закарпатська область,70,,48.7846101,23.1194242
8049,77,3,ВД № 210152,Закарпатська область,70,,48.79697672,23.14333304
8050,77,3,ВД № 210153,Закарпатська область,70,,48.80786748,23.14329202
8051,77,3,ВД № 210154,Закарпатська область,70,,48.8115377,23.07672162
8052,77,3,ВД № 210155,Закарпатська область,70,,48.83408702,23.06977389
8053,77,3,ВД № 210156,Закарпатська область,70,,48.84327337,23.08963677
8054,77,3,ВД № 210157,Закарпатська область,70,,48.73637796,23.07543164
8055,77,3,ВД № 210158,Закарпатська область,70,,48.74961361,23.01566871
8056,77,3,ВД № 210159,Закарпатська область,70,,48.73066437,22.98400363
8057,77,3,ВД № 210160,Закарпатська область,70,,48.76696167,23.04089464
8058,77,3,ВД № 210161,Закарпатська область,70,,48.77305033,22.97297217
8059,77,3,ВД № 210162,Закарпатська область,70,,48.80531114,22.95871977
8060,77,3,ВД № 210163,Закарпатська область,70,,48.81633239,22.94438952
8061,77,3,ВД № 210164,Закарпатська область,70,,48.85626023,22.93306469
8062,77,3,ВД № 210165,Закарпатська область,70,,48.86300174,22.90775247
8063,77,3,ВД № 210166,Закарпатська область,70,,48.86991978,22.89488171
8064,77,3,ВД № 210167,Закарпатська область,70,,48.88704572,22.87741217
8065,77,3,ВД № 210229,Закарпатська область,70,,48.5014841,23.50658847
8066,77,3,ВД № 210230,Закарпатська область,70,,48.51031198,23.50664156
8067,77,3,ВД № 210231,Закарпатська область,70,,48.51942758,23.55713237
8068,77,3,ВД № 210232,Закарпатська область,70,,48.51871993,23.50527051
8069,77,3,ВД № 210233,Закарпатська область,70,,48.52241301,23.5014844
8070,77,3,ВД № 210234,Закарпатська область,70,,48.53456918,23.49947242
8071,77,3,ВД № 210235,Закарпатська область,70,,48.531925,23.5223851
8072,77,3,ВД № 210236,Закарпатська область,70,,48.54727434,23.49228933
8073,77,3,ВД № 210237,Закарпатська область,70,,48.47316041,23.50531866
8074,77,3,ВД № 210238,Закарпатська область,70,,48.56223324,23.57375393
8075,77,3,ВД № 210239,Закарпатська область,70,,48.62524848,23.35742204
8076,77,3,ВД № 210240,Закарпатська область,70,,48.63076849,23.5194073
8077,77,3,ВД № 210241,Закарпатська область,70,,48.44980979,23.53662281
8078,77,3,ВД № 210242,Закарпатська область,70,,48.44506322,23.55053704
8079,77,3,ВД № 210243,Закарпатська область,70,,48.43785556,23.56975222
8080,77,3,ВД № 210244,Закарпатська область,70,,48.64012791,23.42765661
8081,77,3,ВД № 210245,Закарпатська область,70,,48.65486663,23.36349266
8082,77,3,ВД № 210246,Закарпатська область,70,,48.63123319,23.38416804
8083,77,3,ВД № 210247,Закарпатська область,70,,48.42729764,23.69588448
8084,77,3,ВД № 210248,Закарпатська область,70,,48.41750499,23.7450549
8085,77,3,ВД № 210249,Закарпатська область,70,,48.43779238,23.68765759
8086,77,3,ВД № 210250,Закарпатська область,70,,48.40030931,23.66359817
8087,77,3,ВД № 210251,Закарпатська область,70,,48.69300666,23.43392117
8088,77,3,ВД № 210252,Закарпатська область,70,,48.68206238,23.41063353
8089,77,3,ВД № 210253,Закарпатська область,70,,48.54726084,23.4640207
8090,77,3,ВД № 210254,Закарпатська область,70,,48.54337426,23.44005819
8091,77,3,ВД № 210255,Закарпатська область,70,,48.53625611,23.45516969
8092,77,3,ВД № 210256,Закарпатська область,70,,48.60454025,23.48335972
8093,77,3,ВД № 210257,Закарпатська область,70,,48.45421542,23.64652205
8094,77,3,ВД № 210258,Закарпатська область,70,,48.70827684,23.36626287
8095,77,3,ВД № 210259,Закарпатська область,70,,48.74191845,23.35186931
8096,77,3,ВД № 210260,Закарпатська область,70,,48.69051519,23.46822055
8097,77,3,ВД № 210261,Закарпатська область,70,,48.66890942,23.33554396
8098,77,3,ВД № 210262,Закарпатська область,70,,48.67308779,23.2944577
8099,77,3,ВД № 210263,Закарпатська область,70,,48.68623344,23.31490991
8100,77,3,ВД № 210264,Закарпатська область,70,,48.68697257,23.53748616
8101,77,3,ВД № 210265,Закарпатська область,70,,48.71154136,23.55385629
8102,77,3,ВД № 210266,Закарпатська область,70,,48.69916447,23.57877709
8103,77,3,ВД № 210267,Закарпатська область,70,,48.58184748,23.44405573
8104,77,3,ВД № 210268,Закарпатська область,70,,48.58251156,23.42506556
8105,77,3,ВД № 210269,Закарпатська область,70,,48.5668202,23.4267157
8106,77,3,ВД № 210270,Закарпатська область,70,,48.59178127,23.37717573
8107,77,3,ВД № 210271,Закарпатська область,70,,48.50668541,23.62168989
8108,77,3,ВД № 210272,Закарпатська область,70,,48.49330643,23.62118284
8109,77,3,ВД № 210273,Закарпатська область,70,,48.58283342,23.68977539
8110,77,3,ВД № 210274,Закарпатська область,70,,48.57822688,23.467195899999997
8111,77,3,ВД № 210275,Закарпатська область,70,,48.66331619,23.56756803
8112,77,3,ВД № 210276,Закарпатська область,70,,48.64958148,23.59788182
8113,77,3,ВД № 210277,Закарпатська область,70,,48.56830217,23.39237926
8114,77,3,ВД № 210278,Закарпатська область,70,,48.47725167,22.74924933
8115,77,3,ВД № 210279,Закарпатська область,70,,48.472632899999994,22.75731695
8116,77,3,ВД № 210280,Закарпатська область,70,,48.44719184,22.76980818
8117,77,3,ВД № 210281,Закарпатська область,70,,48.50673442,22.76146242
8118,77,3,ВД № 210282,Закарпатська область,70,,48.50524385,22.74956868
8119,77,3,ВД № 210283,Закарпатська область,70,,48.48673655,22.80442721
8120,77,3,ВД № 210284,Закарпатська область,70,,48.50999342,22.83336219
8121,77,3,ВД № 210285,Закарпатська область,70,,48.50448186,22.84227745
8122,77,3,ВД № 210286,Закарпатська область,70,,48.49608488,22.84562969
8123,77,3,ВД № 210287,Закарпатська область,70,,48.52186769,22.87244199
8124,77,3,ВД № 210288,Закарпатська область,70,,48.57726723,22.85605215
8125,77,3,ВД № 210289,Закарпатська область,70,,48.44507552,22.90307245
8126,77,3,ВД № 210290,Закарпатська область,70,,48.44381567,22.86765015
8127,77,3,ВД № 210291,Закарпатська область,70,,48.47027212,22.82900065
8128,77,3,ВД № 210292,Закарпатська область,70,,48.48365504,22.84991951
8129,77,3,ВД № 210293,Закарпатська область,70,,48.52653369,22.66808448
8130,77,3,ВД № 210294,Закарпатська область,70,,48.55824372,22.70500636
8131,77,3,ВД № 210295,Закарпатська область,70,,48.49975556,22.89972157
8132,77,3,ВД № 210296,Закарпатська область,70,,48.47024526,22.88058514
8133,77,3,ВД № 210297,Закарпатська область,70,,48.53132066,22.7480467
8134,77,3,ВД № 210298,Закарпатська область,70,,48.57485607,22.71602426
8135,77,3,ВД № 210299,Закарпатська область,70,,48.52294413,22.74853842
8136,77,3,ВД № 210300,Закарпатська область,70,,48.43253006,22.78067522
8137,77,3,ВД № 210301,Закарпатська область,70,,48.44010925,22.82123475
8138,77,3,ВД № 210302,Закарпатська область,70,,48.45133119,22.78382413
8139,77,3,ВД № 210331,Закарпатська область,70,,48.48068388,22.69491111
8140,77,3,ВД № 210340,Закарпатська область,70,,48.51362949,22.80573698
8141,77,3,ВД № 210341,Закарпатська область,70,,48.51004394,22.80184566
8142,77,3,ВД № 210342,Закарпатська область,70,,48.53693162,22.79568004
8143,77,3,ВД № 210346,Закарпатська область,70,,48.60266533,22.75515101
8144,77,3,ВД № 210366,Закарпатська область,70,,48.71590816,22.43856513
8145,77,3,ВД № 210367,Закарпатська область,70,,48.73378736,22.47179913
8146,77,3,ВД № 210368,Закарпатська область,70,,48.73655269,22.4874511
8147,77,3,ВД № 210369,Закарпатська область,70,,48.7369968,22.48795192
8148,77,3,ВД № 210370,Закарпатська область,70,,48.73394571,22.46199258
8149,77,3,ВД № 210371,Закарпатська область,70,,48.80196201,22.49501394
8150,77,3,ВД № 210372,Закарпатська область,70,,48.8020447,22.48409467
8151,77,3,ВД № 210373,Закарпатська область,70,,48.82601113,22.49505631
8152,77,3,ВД № 210374,Закарпатська область,70,,48.67149767,22.75334418
8153,77,3,ВД № 210375,Закарпатська область,70,,48.66087556,22.74819218
8154,77,3,ВД № 210376,Закарпатська область,70,,48.66803138,22.74710815
8155,77,3,ВД № 210377,Закарпатська область,70,,48.71464313,22.44817926
8156,77,3,ВД № 210378,Закарпатська область,70,,48.79291039,22.42241987
8157,77,3,ВД № 210379,Закарпатська область,70,,48.77070387,22.51671876
8158,77,3,ВД № 210380,Закарпатська область,70,,48.7332255,22.51459929
8159,77,3,ВД № 210381,Закарпатська область,70,,48.75672504,22.561386199999998
8160,77,3,ВД № 210382,Закарпатська область,70,,48.7177786,22.59742186
8161,77,3,ВД № 210383,Закарпатська область,70,,48.72569961,22.6379862
8162,77,3,ВД № 210384,Закарпатська область,70,,48.76608409,22.69165908
8163,77,3,ВД № 210385,Закарпатська область,70,,48.77661484,22.72367804
8164,77,3,ВД № 210386,Закарпатська область,70,,48.77422609,22.75082852
8165,77,3,ВД № 210387,Закарпатська область,70,,48.79841839,22.71096187
8166,77,3,ВД № 210388,Закарпатська область,70,,48.77622709,22.653547500000002
8167,77,3,ВД № 210389,Закарпатська область,70,,48.68419235,22.68039724
8168,77,3,ВД № 210390,Закарпатська область,70,,48.696947200000004,22.64099756
8169,77,3,ВД № 210391,Закарпатська область,70,,48.69879474,22.68620953
8170,77,3,ВД № 210392,Закарпатська область,70,,48.69993456,22.71325298
8171,77,3,ВД № 210393,Закарпатська область,70,,48.70308777,22.74556491
8172,77,3,ВД № 210394,Закарпатська область,70,,48.6946226,22.80360392
8173,77,3,ВД № 210395,Закарпатська область,70,,48.73189711,22.77872499
8174,77,3,ВД № 210396,Закарпатська область,70,,48.65801594,22.81146858
8175,77,3,ВД № 210397,Закарпатська область,70,,48.66577549,22.83440725
8176,77,3,ВД № 210440,Закарпатська область,70,,48.54896943,22.98250918
8177,77,3,ВД № 210441,Закарпатська область,70,,48.54809956,22.98698643
8178,77,3,ВД № 210442,Закарпатська область,70,,48.53836486,22.98642212
8179,77,3,ВД № 210443,Закарпатська область,70,,48.55504693,22.97949852
8180,77,3,ВД № 210444,Закарпатська область,70,,48.54670014,22.99298711
8181,77,3,ВД № 210445,Закарпатська область,70,,48.54835906,23.00627497
8182,77,3,ВД № 210446,Закарпатська область,70,,48.54958535,23.01202823
8183,77,3,ВД № 210447,Закарпатська область,70,,48.54685154,22.94313081
8184,77,3,ВД № 210448,Закарпатська область,70,,48.51218033,23.22214105
8185,77,3,ВД № 210449,Закарпатська область,70,,48.63527509,23.05096129
8186,77,3,ВД № 210450,Закарпатська область,70,,48.573246399999995,22.96755032
8187,77,3,ВД № 210451,Закарпатська область,70,,48.59807182,22.963286399999998
8188,77,3,ВД № 210452,Закарпатська область,70,,48.51227609,23.10626958
8189,77,3,ВД № 210453,Закарпатська область,70,,48.49695224,23.14500263
8190,77,3,ВД № 210454,Закарпатська область,70,,48.50413105,23.11454968
8191,77,3,ВД № 210455,Закарпатська область,70,,48.51251463,23.07777844
8192,77,3,ВД № 210456,Закарпатська область,70,,48.48032391,23.22013237
8193,77,3,ВД № 210457,Закарпатська область,70,,48.47844749,23.22415253
8194,77,3,ВД № 210458,Закарпатська область,70,,48.55904158,23.02925927
8195,77,3,ВД № 210459,Закарпатська область,70,,48.56603232,23.05646013
8196,77,3,ВД № 210460,Закарпатська область,70,,48.66850599,22.89573237
8197,77,3,ВД № 210461,Закарпатська область,70,,48.64484229,22.91635865
8198,77,3,ВД № 210462,Закарпатська область,70,,48.67086408,22.86767972
8199,77,3,ВД № 210463,Закарпатська область,70,,48.64074377,22.94374319
8200,77,3,ВД № 210464,Закарпатська область,70,,48.62079599,22.96623128
8201,77,3,ВД № 210465,Закарпатська область,70,,48.67002233,22.98471641
8202,77,3,ВД № 210466,Закарпатська область,70,,48.69753904,22.8956933
8203,77,3,ВД № 210467,Закарпатська область,70,,48.72478656,22.92912108
8204,77,3,ВД № 210468,Закарпатська область,70,,48.52672379999999,23.03522331
8205,77,3,ВД № 210469,Закарпатська область,70,,48.52928734,23.01836068
8206,77,3,ВД № 210470,Закарпатська область,70,,48.53898576,22.9174821
8207,77,3,ВД № 210471,Закарпатська область,70,,48.53412588,22.90495736
8208,77,3,ВД № 210472,Закарпатська область,70,,48.54607941,23.08771218
8209,77,3,ВД № 210473,Закарпатська область,70,,48.5284139,23.08019226
8210,77,3,ВД № 210807,Закарпатська область,70,,48.70823915,22.57104926
8211,78,3,ВД № 210168,Закарпатська область,71,,48.31134164,23.03201462
8212,78,3,ВД № 210169,Закарпатська область,71,,48.31235958,23.03999201
8213,78,3,ВД № 210170,Закарпатська область,71,,48.31303248,23.04148462
8214,78,3,ВД № 210171,Закарпатська область,71,,48.3099078,23.04936999
8215,78,3,ВД № 210181,Закарпатська область,71,,48.3420159,23.22721774
8216,78,3,ВД № 210182,Закарпатська область,71,,48.34002141,23.22593095
8217,78,3,ВД № 210183,Закарпатська область,71,,48.31886494,23.20651141
8218,78,3,ВД № 210185,Закарпатська область,71,,48.31146097,23.13469325
8219,78,3,ВД № 210186,Закарпатська область,71,,48.31179643,23.13977988
8220,78,3,ВД № 210187,Закарпатська область,71,,48.32594269,23.14318399
